Channel1_Column3,Channel2_Column3,Channel3_Column3,Channel4_Column3,Channel5_Column3,Channel6_Column3
0.064626,0.064075,0.052133,0.044432,0.05841,0.071479
0.063264,0.064909,0.0535,0.043297,0.057974,0.072129
0.062718,0.065326,0.054183,0.04273,0.056957,0.073103
0.061901,0.065743,0.054729,0.042163,0.056521,0.07359
0.060402,0.066438,0.055959,0.041029,0.05594,0.073915
0.059721,0.066716,0.056506,0.040462,0.055068,0.074727
0.058903,0.067133,0.057052,0.039895,0.054486,0.075052
0.057132,0.067689,0.058146,0.038761,0.05405,0.075214
0.056315,0.068105,0.058555,0.038194,0.053033,0.075702
0.055497,0.068383,0.059102,0.037627,0.052452,0.076026
0.053726,0.068939,0.059785,0.036493,0.052016,0.076026
0.052772,0.069217,0.060195,0.035926,0.050998,0.076351
0.051818,0.069356,0.060605,0.035359,0.050417,0.076514
0.050047,0.069773,0.061152,0.034366,0.049836,0.076514
0.048957,0.069912,0.061562,0.033941,0.048673,0.076514
0.048003,0.07019,0.061835,0.033516,0.048091,0.076514
0.046096,0.070329,0.062381,0.032665,0.04751,0.076351
0.045142,0.070468,0.062791,0.03224,0.046202,0.076189
0.044052,0.070468,0.063065,0.031956,0.045621,0.076189
0.04228,0.070607,0.063611,0.031389,0.044894,0.076026
0.041327,0.070607,0.063885,0.031248,0.043586,0.075539
0.040509,0.070607,0.064158,0.030964,0.043005,0.075377
0.039692,0.070607,0.064568,0.030822,0.042278,0.075052
0.038193,0.070468,0.065114,0.030539,0.04097,0.074565
0.037512,0.070329,0.065388,0.030539,0.040389,0.07424
0.036967,0.070329,0.065661,0.030539,0.039807,0.073915
0.035877,0.069912,0.066344,0.030539,0.03908,0.07359
0.035468,0.069773,0.066617,0.030539,0.038063,0.072941
0.035331,0.069495,0.066754,0.030539,0.037482,0.072616
0.034786,0.0688,0.067301,0.030822,0.0369,0.072129
0.03465,0.068522,0.067574,0.030964,0.036028,0.071154
0.034378,0.068105,0.067847,0.031106,0.035738,0.070667
0.034241,0.067272,0.068257,0.031673,0.035447,0.070342
0.034105,0.066855,0.068531,0.032098,0.034866,0.069368
0.034105,0.066438,0.068667,0.032523,0.03472,0.068718
0.033833,0.065465,0.069077,0.033374,0.03443,0.068231
0.033696,0.065048,0.069077,0.033941,0.034284,0.067094
0.033424,0.064492,0.069214,0.034508,0.034139,0.066444
0.033015,0.06338,0.06935,0.035784,0.034139,0.065795
0.032879,0.062964,0.06935,0.036493,0.033994,0.064495
0.032606,0.062408,0.069214,0.037202,0.033994,0.063846
0.032061,0.061296,0.069077,0.038903,0.033848,0.063196
0.031789,0.06074,0.06894,0.039753,0.033848,0.061897
0.03138,0.060045,0.068804,0.040604,0.033848,0.061247
0.030835,0.058933,0.068394,0.042305,0.033703,0.060597
0.030699,0.058378,0.068121,0.043297,0.033703,0.059298
0.030563,0.057683,0.067847,0.044148,0.033703,0.058648
0.030426,0.056988,0.067574,0.04514,0.033703,0.057999
0.030563,0.055737,0.066891,0.046842,0.033848,0.057187
0.030699,0.055042,0.066481,0.047834,0.033994,0.055888
0.030835,0.054486,0.066071,0.048684,0.033994,0.055238
0.031516,0.053097,0.065251,0.050386,0.033994,0.054588
0.031925,0.052402,0.064841,0.051236,0.03443,0.053127
0.032334,0.051846,0.064431,0.052087,0.034575,0.052477
0.033151,0.050456,0.063475,0.053788,0.034866,0.051827
0.033696,0.049761,0.063065,0.054497,0.035592,0.050528
0.034241,0.049066,0.062655,0.055347,0.035883,0.049878
0.035331,0.047816,0.061698,0.056765,0.036319,0.049229
0.035877,0.047121,0.061288,0.057474,0.037191,0.047767
0.036558,0.046426,0.060878,0.058183,0.037772,0.047117
0.03792,0.045036,0.059922,0.059458,0.038354,0.046305
0.038738,0.044341,0.059512,0.060026,0.039662,0.044844
0.039419,0.043647,0.059102,0.060593,0.040243,0.044194
0.041054,0.042257,0.058146,0.061727,0.04097,0.043544
0.041872,0.041423,0.057872,0.062152,0.042423,0.042083
0.042689,0.040728,0.057462,0.062719,0.04315,0.041433
0.044597,0.0392,0.056642,0.06357,0.043877,0.040783
0.045414,0.038366,0.056232,0.063995,0.045475,0.039322
0.046232,0.037671,0.055823,0.06442,0.046347,0.038834
0.047049,0.036976,0.055276,0.064845,0.047074,0.038185
0.048821,0.035864,0.054319,0.065554,0.048673,0.037048
0.049774,0.035447,0.05391,0.065838,0.049545,0.036561
0.050456,0.034891,0.053363,0.066121,0.050272,0.036073
0.052091,0.034058,0.052133,0.066688,0.050998,0.035749
0.052908,0.033641,0.051587,0.066972,0.052597,0.035261
0.053589,0.033224,0.050903,0.067255,0.053324,0.034937
0.054952,0.032668,0.049537,0.067823,0.05405,0.034612
0.055633,0.03239,0.048717,0.067964,0.055504,0.034449
0.056315,0.032112,0.048034,0.068248,0.05623,0.034287
0.057541,0.031556,0.046394,0.068531,0.056812,0.034287
0.058222,0.031417,0.045574,0.068673,0.058265,0.034287
0.058767,0.031139,0.044754,0.068957,0.058847,0.034287
0.059721,0.030861,0.043115,0.069098,0.059428,0.034449
0.060266,0.030722,0.042295,0.06924,0.060736,0.034612
0.060811,0.030583,0.041475,0.069382,0.061317,0.034774
0.061628,0.030722,0.039835,0.069524,0.061753,0.034937
0.062037,0.030722,0.039015,0.069665,0.062916,0.035261
0.062446,0.031,0.038195,0.069665,0.063497,0.035586
0.063264,0.031417,0.036829,0.069807,0.063933,0.035749
0.063672,0.031834,0.036146,0.069807,0.064951,0.036236
0.064081,0.03239,0.035462,0.069665,0.065387,0.036561
0.064762,0.033502,0.034233,0.069665,0.065823,0.036886
0.065171,0.034058,0.033823,0.069665,0.066695,0.037373
0.065444,0.034752,0.033276,0.069524,0.067131,0.037698
0.065852,0.035447,0.032866,0.069524,0.067567,0.038022
0.066534,0.036976,0.032183,0.06924,0.067857,0.03851
0.066806,0.037671,0.03191,0.069098,0.068584,0.039159
0.067079,0.038505,0.031636,0.068957,0.06873,0.039484
0.067624,0.040033,0.031363,0.068673,0.06902,0.039971
0.067896,0.040728,0.031363,0.06839,0.069456,0.040783
0.068305,0.041423,0.031363,0.068106,0.069602,0.041433
0.068714,0.042813,0.0315,0.067539,0.069747,0.041758
0.068986,0.043647,0.031636,0.067255,0.070038,0.042895
0.069122,0.044341,0.031773,0.06683,0.070038,0.043382
0.069667,0.045592,0.032183,0.066121,0.070183,0.043869
0.06994,0.046287,0.032456,0.065696,0.070183,0.045006
0.070076,0.046843,0.03273,0.065129,0.070183,0.045656
0.070485,0.048094,0.03314,0.064278,0.070183,0.046143
0.070757,0.048789,0.033413,0.063711,0.070038,0.047442
0.07103,0.049483,0.033686,0.063286,0.069892,0.048092
0.071302,0.050595,0.034233,0.062152,0.069892,0.048741
0.071439,0.051151,0.034506,0.061585,0.069602,0.050041
0.071575,0.051707,0.034916,0.061018,0.069456,0.05069
0.071711,0.052819,0.035462,0.059884,0.069311,0.051502
0.071711,0.053514,0.035736,0.059317,0.068875,0.052964
0.071711,0.054069,0.036146,0.05875,0.068584,0.053614
0.071711,0.055181,0.037102,0.057474,0.068293,0.054426
0.071575,0.055737,0.037649,0.056907,0.068148,0.055075
0.071575,0.056293,0.038059,0.05634,0.067421,0.056537
0.071439,0.056849,0.038605,0.055773,0.067131,0.057349
0.071166,0.057822,0.039835,0.054497,0.066695,0.058161
0.07103,0.058239,0.040518,0.05393,0.065823,0.059623
0.070894,0.058794,0.041065,0.053363,0.065532,0.060435
0.070485,0.059767,0.042568,0.052229,0.065096,0.061247
0.070212,0.060045,0.043251,0.051661,0.064224,0.062871
0.069804,0.060462,0.043934,0.051094,0.063788,0.063683
0.069259,0.061296,0.045438,0.04996,0.063207,0.064333
0.068986,0.061574,0.046121,0.049393,0.062335,0.065957
0.068577,0.061991,0.046941,0.048826,0.061753,0.066607
0.067896,0.062686,0.04858,0.047692,0.061317,0.067419
0.067487,0.062964,0.0494,0.046983,0.0603,0.06888
0.066942,0.06338,0.050083,0.046416,0.059864,0.06953
0.065989,0.063936,0.051587,0.045282,0.059283,0.070342
0.065444,0.064353,0.05227,0.044573,0.05841,0.071641
0.064762,0.064631,0.052953,0.044006,0.057829,0.072291
0.0634,0.065326,0.054183,0.042872,0.057393,0.072778
0.062582,0.065604,0.054729,0.042305,0.056376,0.073915
0.061765,0.066021,0.055276,0.041738,0.05594,0.07424
0.06013,0.066577,0.056369,0.040462,0.055504,0.074727
0.059176,0.066855,0.056916,0.039895,0.054486,0.075539
0.058222,0.067133,0.057326,0.039328,0.053905,0.075864
0.057268,0.067411,0.057872,0.038761,0.053469,0.076026
0.055361,0.067967,0.058692,0.037627,0.053033,0.076189
0.054271,0.068244,0.059239,0.037202,0.052016,0.076676
0.053317,0.068522,0.059649,0.036635,0.051434,0.076676
0.051273,0.068939,0.060468,0.0355,0.050998,0.076838
0.050183,0.069217,0.060742,0.034933,0.049836,0.076838
0.049229,0.069356,0.061152,0.034508,0.049254,0.076838
0.047049,0.069634,0.061835,0.033657,0.048673,0.076838
0.045959,0.069912,0.062245,0.03309,0.04751,0.076676
0.045006,0.070051,0.062655,0.032807,0.046929,0.076514
0.042962,0.070051,0.063475,0.031956,0.046202,0.076514
0.042144,0.07019,0.063885,0.031673,0.045039,0.076189
0.04119,0.07019,0.064158,0.031389,0.044313,0.076026
0.039555,0.07019,0.064978,0.030964,0.043731,0.075864
0.03901,0.07019,0.065388,0.03068,0.042423,0.075377
0.038329,0.07019,0.065798,0.030539,0.041842,0.075052
0.037512,0.069912,0.066481,0.030397,0.041115,0.074889
0.037239,0.069912,0.066754,0.030255,0.039953,0.07424
0.037103,0.069773,0.067164,0.030255,0.039371,0.073915
0.036694,0.069356,0.067711,0.030255,0.03879,0.073428
0.036694,0.069217,0.067847,0.030255,0.037772,0.072616
0.036422,0.068939,0.068121,0.030397,0.037191,0.072129
0.036013,0.068383,0.068394,0.030822,0.036755,0.071641
0.035877,0.068105,0.068531,0.030964,0.036319,0.071154
0.03574,0.067689,0.068667,0.031248,0.035592,0.07018
0.035468,0.067411,0.068667,0.031531,0.035302,0.069692
0.034923,0.066716,0.068804,0.032382,0.035011,0.069043
0.034514,0.066299,0.068804,0.032949,0.034575,0.067906
0.034241,0.065882,0.068804,0.033374,0.03443,0.067256
0.033424,0.065048,0.068804,0.03465,0.034284,0.066769
0.033015,0.064492,0.068667,0.035359,0.033994,0.06547
0.032606,0.064075,0.068667,0.036067,0.033994,0.064982
0.031789,0.063103,0.068257,0.037485,0.033994,0.064333
0.03138,0.062547,0.068257,0.038336,0.033848,0.063196
0.030971,0.061991,0.067984,0.039186,0.033703,0.062546
0.030426,0.06074,0.067574,0.040887,0.033703,0.061897
0.03029,0.060184,0.067301,0.041738,0.033703,0.060597
0.030018,0.059628,0.067164,0.042589,0.033703,0.06011
0.029881,0.058239,0.066481,0.04429,0.033703,0.059298
0.030018,0.057544,0.066208,0.045282,0.033848,0.057999
0.030154,0.056849,0.065934,0.046133,0.033848,0.057349
0.030426,0.055459,0.065251,0.047834,0.033848,0.0567
0.030699,0.054625,0.064978,0.048684,0.034139,0.0554
0.030971,0.053791,0.064704,0.049535,0.034139,0.054751
0.031789,0.052263,0.064158,0.051236,0.034284,0.054101
0.032198,0.051429,0.063885,0.052229,0.03443,0.053451
0.032743,0.050595,0.063475,0.052937,0.034866,0.05199
0.033696,0.048927,0.062928,0.054497,0.035156,0.05134
0.034241,0.048094,0.062518,0.055347,0.035447,0.050528
0.034786,0.04726,0.062245,0.056056,0.036174,0.049066
0.035468,0.046426,0.061972,0.056765,0.03661,0.048417
0.03683,0.045036,0.061288,0.058183,0.037046,0.047605
0.037512,0.044341,0.061015,0.05875,0.038063,0.046143
0.038329,0.043647,0.060605,0.059458,0.038644,0.045331
0.039964,0.042396,0.059922,0.060593,0.039371,0.044681
0.040782,0.041701,0.059512,0.06116,0.040679,0.04322
0.041735,0.041145,0.059239,0.061585,0.041406,0.04257
0.043507,0.040033,0.058419,0.062577,0.042278,0.04192
0.04446,0.039616,0.058009,0.063003,0.043877,0.040459
0.045278,0.039061,0.057599,0.063428,0.044603,0.039971
0.046913,0.037949,0.056642,0.064278,0.045475,0.039322
0.047731,0.037393,0.056096,0.064562,0.047219,0.038185
0.048548,0.036976,0.055549,0.064987,0.048091,0.037535
0.050047,0.036003,0.054319,0.065696,0.048963,0.03721
0.050728,0.035447,0.053773,0.06598,0.050562,0.036398
0.051273,0.03503,0.052953,0.066263,0.051434,0.035911
0.052499,0.034197,0.051587,0.06683,0.052306,0.035586
0.053044,0.033641,0.050767,0.066972,0.05376,0.035099
0.053589,0.033224,0.049947,0.067255,0.054632,0.034937
0.05468,0.032529,0.04817,0.067681,0.055358,0.034774
0.055088,0.032112,0.047351,0.067964,0.056085,0.034612
0.055633,0.031695,0.046394,0.068248,0.057393,0.034287
0.056178,0.031417,0.045574,0.06839,0.05812,0.034125
0.057132,0.031,0.043661,0.068673,0.058701,0.034125
0.057677,0.030861,0.042841,0.068957,0.060009,0.034125
0.058222,0.030722,0.042021,0.069098,0.060445,0.034125
0.059176,0.030722,0.040245,0.069382,0.061172,0.034287
0.059721,0.030722,0.039562,0.069524,0.062189,0.034612
0.060402,0.030861,0.038742,0.069665,0.062771,0.034612
0.061492,0.031278,0.037512,0.069807,0.063207,0.034937
0.062037,0.031556,0.036829,0.069949,0.064224,0.035424
0.062582,0.031834,0.036282,0.069949,0.06466,0.035586
0.063809,0.032529,0.035189,0.070091,0.065096,0.035911
0.064354,0.032807,0.034779,0.070232,0.065968,0.036561
0.064899,0.033363,0.034369,0.070091,0.066259,0.036886
0.066125,0.034336,0.033686,0.070091,0.066695,0.03721
0.06667,0.034891,0.033276,0.070091,0.067421,0.038022
0.067215,0.035586,0.033003,0.070091,0.067712,0.038347
0.068169,0.037115,0.032593,0.069807,0.068003,0.038834
0.068577,0.03781,0.03232,0.069665,0.068584,0.039646
0.068986,0.038505,0.032183,0.069524,0.068875,0.040134
0.069667,0.040172,0.032046,0.069098,0.06902,0.040621
0.06994,0.041145,0.032046,0.068815,0.069166,0.041108
0.070349,0.041979,0.032046,0.068531,0.069602,0.042245
0.070757,0.043786,0.032046,0.067823,0.069747,0.042732
0.07103,0.044758,0.032183,0.067397,0.069892,0.04322
0.071166,0.045592,0.03232,0.066972,0.070038,0.044356
0.071302,0.046426,0.032456,0.066547,0.070038,0.044844
0.071439,0.047955,0.03273,0.065413,0.070038,0.045493
0.071439,0.048789,0.033003,0.064845,0.070038,0.04663
0.071439,0.049483,0.033276,0.064278,0.070038,0.04728
0.071439,0.050734,0.033686,0.063144,0.070038,0.047929
0.071302,0.05129,0.033959,0.062435,0.069892,0.049066
0.071302,0.051846,0.034369,0.061868,0.069747,0.049716
0.071166,0.052819,0.034916,0.060593,0.069602,0.050366
0.07103,0.053236,0.035326,0.059884,0.069311,0.051665
0.070894,0.053653,0.035736,0.059175,0.06902,0.052477
0.070894,0.054347,0.036692,0.057899,0.068875,0.053127
0.070757,0.054625,0.037102,0.057332,0.068293,0.054426
0.070621,0.055042,0.037649,0.056623,0.068003,0.055238
0.070485,0.055737,0.038605,0.055489,0.067712,0.055888
0.070349,0.056015,0.039152,0.054922,0.066985,0.057349
0.070349,0.056432,0.039698,0.054355,0.066695,0.058161
0.070212,0.057266,0.040792,0.053221,0.066404,0.058973
0.070076,0.057683,0.041475,0.052796,0.065968,0.059623
0.070076,0.058239,0.042021,0.052229,0.065241,0.061247
0.06994,0.059211,0.043251,0.051236,0.064805,0.062059
0.069804,0.059628,0.043798,0.050811,0.064369,0.062871
0.069667,0.060045,0.044481,0.050244,0.063352,0.064333
0.069395,0.060601,0.045164,0.049819,0.063061,0.065307
0.068986,0.061435,0.046394,0.048826,0.06248,0.065957
0.068714,0.061991,0.047077,0.048401,0.061608,0.067581
0.068305,0.062408,0.047761,0.047834,0.061027,0.068231
0.067487,0.063241,0.049127,0.046842,0.060445,0.069043
0.066942,0.063658,0.04981,0.046274,0.059573,0.070504
0.066261,0.063936,0.050493,0.045707,0.058992,0.071154
0.065035,0.06477,0.05186,0.044573,0.058556,0.071641
0.064081,0.065048,0.052543,0.043864,0.057538,0.072778
0.0634,0.065326,0.05309,0.043297,0.056957,0.073428
0.061628,0.066021,0.054456,0.042022,0.056376,0.073753
0.060675,0.066299,0.055003,0.041313,0.055358,0.074727
0.059721,0.066577,0.055549,0.040604,0.054922,0.075052
0.057813,0.067133,0.056779,0.039328,0.054341,0.075377
0.05686,0.067411,0.057462,0.038619,0.053324,0.076026
0.055906,0.067689,0.058009,0.038052,0.052742,0.076026
0.053862,0.068105,0.059239,0.036776,0.052306,0.076351
0.052772,0.068383,0.059785,0.036209,0.051144,0.076514
0.051682,0.068522,0.060332,0.035642,0.050562,0.076676
0.049502,0.068939,0.061425,0.034508,0.049981,0.076676
0.048412,0.069078,0.061835,0.033941,0.0494,0.076838
0.047458,0.069356,0.062381,0.033516,0.048237,0.076838
0.045414,0.069634,0.063338,0.032665,0.047655,0.076676
0.04446,0.069773,0.063748,0.03224,0.047074,0.076676
0.043507,0.069912,0.064158,0.031956,0.045766,0.076514
0.042689,0.070051,0.064568,0.031673,0.045185,0.076351
0.04119,0.070329,0.065251,0.031248,0.044603,0.076189
0.040645,0.070329,0.065524,0.030964,0.043441,0.075702
0.039964,0.070468,0.065798,0.030822,0.042714,0.075539
0.03901,0.070607,0.066344,0.030539,0.042133,0.075214
0.038738,0.070468,0.066617,0.030539,0.04097,0.074565
0.038329,0.070468,0.066891,0.030397,0.040389,0.07424
0.037648,0.070329,0.067301,0.030397,0.039953,0.073915
0.037512,0.07019,0.067437,0.030397,0.03879,0.073103
0.037239,0.070051,0.067574,0.030397,0.038354,0.072616
0.036694,0.069634,0.067711,0.030539,0.037772,0.072291
0.036558,0.069356,0.067847,0.03068,0.0369,0.071479
0.036149,0.069078,0.067984,0.030964,0.036464,0.070992
0.035604,0.068383,0.067984,0.031531,0.036174,0.070504
0.035331,0.067967,0.067984,0.031815,0.035592,0.06953
0.034923,0.06755,0.067984,0.03224,0.035156,0.069043
0.034378,0.066855,0.067984,0.03309,0.035011,0.068555
0.033969,0.066299,0.067984,0.033657,0.03472,0.067906
0.03356,0.065882,0.067847,0.034225,0.03443,0.066931
0.032743,0.06477,0.067847,0.0355,0.034284,0.066282
0.032334,0.064353,0.067711,0.036209,0.034139,0.065795
0.031925,0.063797,0.067711,0.03706,0.033848,0.064495
0.031108,0.062547,0.067437,0.038619,0.033703,0.064008
0.030699,0.061991,0.067301,0.03947,0.033703,0.063358
0.030426,0.061296,0.067164,0.04032,0.033558,0.062059
0.030154,0.060601,0.067164,0.041171,0.033558,0.061409
0.029745,0.059211,0.066891,0.043014,0.033558,0.060922
0.029609,0.058516,0.066754,0.043864,0.033558,0.059623
0.029609,0.057822,0.066617,0.044715,0.033558,0.058973
0.029745,0.056293,0.066344,0.046416,0.033558,0.058161
0.029881,0.055459,0.066071,0.047409,0.033848,0.056862
0.030154,0.054764,0.065934,0.048259,0.033848,0.056212
0.030699,0.053236,0.065524,0.04996,0.033994,0.055563
0.031244,0.052402,0.065251,0.050811,0.034284,0.054101
0.031653,0.051707,0.065114,0.05152,0.034575,0.053451
0.032606,0.050317,0.064568,0.053221,0.03472,0.052639
0.033151,0.049622,0.064295,0.05393,0.035156,0.051178
0.033696,0.048927,0.064021,0.054639,0.035592,0.050528
0.034923,0.047538,0.063475,0.056056,0.035883,0.049716
0.035604,0.046982,0.063065,0.056765,0.036755,0.048254
0.036285,0.046287,0.062655,0.057474,0.037191,0.047442
0.03792,0.045036,0.061835,0.058608,0.037772,0.046793
0.038738,0.044341,0.061425,0.059317,0.038208,0.04598
0.039555,0.043786,0.061015,0.059742,0.039371,0.044519
0.041327,0.042396,0.060059,0.060876,0.040098,0.043707
0.04228,0.04184,0.059649,0.061443,0.040679,0.043057
0.043098,0.041145,0.059102,0.061868,0.042133,0.041595
0.043915,0.04045,0.058555,0.062294,0.043005,0.040946
0.045551,0.0392,0.057462,0.063286,0.043877,0.040296
0.046504,0.038644,0.056916,0.063711,0.045475,0.038997
0.047186,0.037949,0.056369,0.063995,0.046347,0.03851
0.048684,0.036698,0.055139,0.064845,0.047074,0.038022
0.049502,0.036142,0.054456,0.065129,0.048818,0.037048
0.050183,0.035586,0.053773,0.065413,0.049836,0.036561
0.051546,0.034475,0.052406,0.066121,0.050562,0.036236
0.052363,0.034058,0.051723,0.066405,0.052306,0.035586
0.052908,0.033502,0.05104,0.066688,0.053178,0.035261
0.054271,0.032668,0.049537,0.067255,0.053905,0.034937
0.054816,0.032251,0.048717,0.067397,0.055504,0.034612
0.055361,0.031973,0.048034,0.067681,0.056376,0.034449
0.056451,0.031417,0.046394,0.068248,0.057102,0.034449
0.05686,0.031278,0.045574,0.06839,0.058556,0.034287
0.057405,0.031139,0.044754,0.068673,0.059137,0.034287
0.058222,0.031139,0.043115,0.068957,0.059864,0.034287
0.058631,0.031139,0.042158,0.06924,0.060445,0.034287
0.05904,0.031139,0.041338,0.069382,0.061608,0.034287
0.059993,0.031417,0.039698,0.069665,0.062189,0.034287
0.060402,0.031556,0.038879,0.069807,0.062625,0.034612
0.060947,0.031695,0.038059,0.069949,0.063788,0.034774
0.061901,0.031973,0.036556,0.070091,0.064224,0.034937
0.062446,0.032251,0.035872,0.070232,0.06466,0.035099
0.062855,0.032529,0.035326,0.070232,0.065532,0.035586
0.0634,0.032807,0.034779,0.070232,0.065823,0.035911
0.06449,0.033502,0.033823,0.070232,0.066259,0.036236
0.065035,0.033919,0.033413,0.070232,0.06684,0.036886
0.065444,0.034336,0.033003,0.070232,0.067276,0.037373
0.066261,0.035586,0.032456,0.070091,0.067567,0.037698
0.066806,0.036281,0.032183,0.069949,0.068003,0.03851
0.067215,0.036837,0.032046,0.069807,0.068148,0.038997
0.067896,0.038505,0.03191,0.069524,0.068439,0.039484
0.068305,0.039338,0.03191,0.069098,0.06873,0.040621
0.068714,0.040172,0.03191,0.068815,0.068875,0.041108
0.069259,0.04184,0.032046,0.068248,0.06902,0.041595
0.069531,0.042813,0.032183,0.067964,0.069166,0.042732
0.069667,0.043647,0.032183,0.067539,0.069311,0.043382
0.070076,0.045453,0.032456,0.066688,0.069311,0.044032
0.070212,0.046148,0.032593,0.066121,0.069456,0.044519
0.070349,0.046982,0.032593,0.065554,0.069456,0.045818
0.070757,0.048511,0.033003,0.064562,0.069456,0.046468
0.070757,0.049205,0.03314,0.063995,0.069456,0.047117
0.070894,0.0499,0.033276,0.063428,0.069311,0.048417
0.071166,0.051012,0.033686,0.062294,0.069311,0.048904
0.071166,0.051568,0.033959,0.061585,0.069311,0.049554
0.071302,0.052124,0.034233,0.061018,0.069166,0.050853
0.071439,0.052958,0.035053,0.059742,0.068875,0.051665
0.071439,0.053375,0.035462,0.059175,0.068875,0.052314
0.071439,0.053791,0.036009,0.058608,0.068584,0.053776
0.071439,0.054208,0.036419,0.057899,0.068439,0.054426
0.071575,0.054903,0.037649,0.056765,0.068148,0.055075
0.071575,0.05532,0.038332,0.056198,0.067857,0.056537
0.071575,0.055737,0.038879,0.055631,0.067567,0.057187
0.071575,0.056432,0.040245,0.054497,0.067276,0.057999
0.071439,0.056849,0.040928,0.05393,0.066695,0.059461
0.071439,0.057266,0.041475,0.053504,0.066404,0.06011
0.071302,0.058239,0.042841,0.05237,0.066113,0.060922
0.071166,0.058516,0.043388,0.051803,0.065241,0.062384
0.070894,0.059072,0.044071,0.051378,0.064805,0.063196
0.070485,0.059906,0.045301,0.050386,0.064369,0.064008
0.070212,0.060462,0.045984,0.049819,0.063497,0.06547
0.069804,0.060879,0.046531,0.049251,0.063061,0.066119
0.068986,0.061713,0.047897,0.048259,0.06248,0.066931
0.068441,0.06213,0.048444,0.047834,0.062044,0.067743
0.067896,0.062686,0.049127,0.047267,0.060881,0.069043
0.066534,0.063519,0.050357,0.046133,0.0603,0.069692
0.065852,0.063936,0.05104,0.045566,0.059719,0.070342
0.065035,0.064353,0.051587,0.04514,0.058556,0.071641
0.0634,0.065187,0.052816,0.044006,0.057974,0.072129
0.062446,0.065604,0.053363,0.043297,0.057393,0.072778
0.061628,0.065882,0.05391,0.04273,0.05623,0.073753
0.060675,0.066299,0.054456,0.042163,0.055649,0.074077
0.058767,0.066855,0.055549,0.040887,0.055068,0.074565
0.057813,0.067133,0.056096,0.04032,0.053905,0.075214
0.056723,0.06755,0.056642,0.039753,0.053324,0.075702
0.054816,0.068105,0.057736,0.038477,0.052742,0.075864
0.053862,0.068244,0.058282,0.03791,0.051725,0.076351
0.052908,0.068522,0.058829,0.037343,0.051144,0.076514
0.051001,0.069078,0.059785,0.036067,0.050562,0.076514
0.050047,0.069217,0.060195,0.0355,0.049545,0.076676
0.049229,0.069495,0.060742,0.034933,0.049109,0.076676
0.047594,0.069773,0.061698,0.033799,0.048527,0.076676
0.046777,0.069912,0.061972,0.033374,0.047365,0.076676
0.045959,0.070051,0.062381,0.032807,0.046929,0.076514
0.04446,0.070329,0.063201,0.031956,0.046347,0.076351
0.043779,0.070329,0.063611,0.031673,0.045911,0.076189
0.043098,0.070329,0.064021,0.031248,0.044749,0.075864
0.041735,0.070468,0.064704,0.030822,0.044167,0.075702
0.041054,0.070329,0.064978,0.030539,0.043731,0.075377
0.040509,0.070329,0.065251,0.030397,0.042569,0.074889
0.039283,0.07019,0.065934,0.030113,0.041987,0.074565
0.038738,0.070051,0.066208,0.029972,0.041551,0.074402
0.038193,0.069912,0.066481,0.029972,0.040389,0.07359
0.037239,0.069634,0.067027,0.029972,0.039807,0.073265
0.036694,0.069495,0.067301,0.030113,0.039226,0.072941
0.036149,0.069217,0.067574,0.030113,0.038208,0.072129
0.03574,0.068939,0.067711,0.030255,0.037772,0.071641
0.034923,0.068522,0.068121,0.030822,0.037336,0.071316
0.034378,0.068105,0.068257,0.031106,0.036464,0.070504
0.033969,0.067828,0.068394,0.031389,0.036028,0.070017
0.033151,0.067133,0.068531,0.03224,0.035738,0.06953
0.032879,0.066855,0.068667,0.032807,0.035156,0.068555
0.032606,0.066299,0.068667,0.033374,0.034866,0.067906
0.031925,0.065465,0.068667,0.03465,0.034575,0.067419
0.031653,0.065048,0.068531,0.035217,0.034284,0.066282
0.03138,0.064492,0.068531,0.036067,0.033994,0.065795
0.030971,0.06338,0.068394,0.037485,0.033994,0.065145
0.030835,0.062825,0.068257,0.038194,0.033703,0.064495
0.030563,0.06213,0.068121,0.039045,0.033558,0.063358
0.030426,0.060879,0.067847,0.040604,0.033558,0.062709
0.030426,0.060184,0.067574,0.041454,0.033412,0.062059
0.030426,0.059489,0.067437,0.042305,0.033412,0.06076
0.030563,0.058239,0.067027,0.044006,0.033412,0.06011
0.030563,0.057544,0.066891,0.044715,0.033412,0.059461
0.030699,0.056849,0.066617,0.045566,0.033558,0.058161
0.031108,0.055459,0.066071,0.047125,0.033558,0.057349
0.031244,0.054764,0.065798,0.047976,0.033703,0.0567
0.03138,0.054069,0.065524,0.048826,0.033994,0.055238
0.031653,0.053375,0.065251,0.049535,0.034139,0.054588
0.032198,0.051985,0.064568,0.051094,0.034284,0.053939
0.03247,0.05129,0.064158,0.051803,0.03472,0.052477
0.032743,0.050595,0.063885,0.052654,0.035011,0.051827
0.033424,0.049344,0.063201,0.054213,0.035302,0.051178
0.033969,0.04865,0.062928,0.054922,0.035883,0.049716
0.034514,0.048094,0.062518,0.055489,0.036319,0.049066
0.036013,0.046704,0.061835,0.057048,0.036755,0.048254
0.036694,0.046009,0.061562,0.057616,0.037627,0.046793
0.037648,0.045453,0.061152,0.058324,0.038208,0.046143
0.039692,0.043925,0.060468,0.0596,0.03879,0.045493
0.040645,0.04323,0.060059,0.060167,0.039953,0.044032
0.041735,0.042535,0.059649,0.060734,0.040679,0.043382
